Date,Hour,Seasons,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),is_weekend,is_holiday,warehouse_id
2018-10-09,16,Autumn,0,19.0,39.0,1.4,0.0,0.0,0,1,3
2018-10-09,17,Autumn,0,18.4,39.0,2.1,0.0,0.0,0,1,2
2018-10-09,18,Autumn,0,17.7,43.0,1.5,0.0,0.0,0,1,1
2018-10-09,19,Autumn,0,17.3,47.0,2.2,0.0,0.0,0,1,1
2018-10-09,20,Autumn,0,17.0,49.0,1.4,0.0,0.0,0,1,2
2018-10-09,21,Autumn,0,16.8,52.0,1.6,0.0,0.0,0,1,1
2018-10-09,22,Autumn,0,16.7,55.0,1.9,0.0,0.0,0,1,3
2018-10-09,23,Autumn,0,16.6,53.0,1.1,0.0,0.0,0,1,1
2018-10-10,0,Autumn,643,16.6,53.0,0.9,0.0,0.0,0,0,3
2018-10-10,1,Autumn,144,16.6,57.0,1.5,0.0,0.0,0,0,2
2018-10-10,2,Autumn,55,14.4,91.0,0.4,4.5,0.0,0,0,3
2018-10-10,3,Autumn,90,14.3,95.0,1.0,2.5,0.0,0,0,1
2018-10-10,4,Autumn,82,14.3,92.0,2.0,0.0,0.0,0,0,1
2018-10-10,5,Autumn,152,13.6,89.0,2.7,0.0,0.0,0,0,1
2018-10-10,6,Autumn,441,12.6,86.0,1.9,0.0,0.0,0,0,1
2018-10-10,7,Autumn,1220,12.3,84.0,3.2,0.0,0.0,0,0,2
2018-10-10,8,Autumn,2082,11.8,80.0,3.7,0.0,0.0,0,0,1
2018-10-10,9,Autumn,1097,12.0,72.0,3.3,0.0,0.0,0,0,2
2018-10-10,10,Autumn,792,12.0,61.0,4.1,0.0,0.0,0,0,3
2018-10-10,11,Autumn,914,12.7,50.0,3.3,0.0,0.0,0,0,2
2018-10-10,12,Autumn,1006,13.7,43.0,3.4,0.0,0.0,0,0,3
2018-10-10,13,Autumn,1015,14.3,43.0,3.6,0.0,0.0,0,0,3
2018-10-10,14,Autumn,1041,14.0,43.0,2.8,0.0,0.0,0,0,1
2018-10-10,15,Autumn,1171,13.7,44.0,3.9,0.0,0.0,0,0,3
2018-10-10,16,Autumn,1363,13.8,43.0,3.7,0.0,0.0,0,0,1
2018-10-10,17,Autumn,1775,13.1,45.0,3.1,0.0,0.0,0,0,1
2018-10-10,18,Autumn,2514,12.2,45.0,3.1,0.0,0.0,0,0,2
2018-10-10,19,Autumn,1723,11.3,50.0,1.1,0.0,0.0,0,0,2
2018-10-10,20,Autumn,1489,10.6,48.0,2.0,0.0,0.0,0,0,3
2018-10-10,21,Autumn,1445,9.9,50.0,1.2,0.0,0.0,0,0,3
2018-10-10,22,Autumn,1255,9.2,55.0,0.9,0.0,0.0,0,0,3
2018-10-10,23,Autumn,901,8.5,52.0,0.6,0.0,0.0,0,0,3
2018-10-11,0,Autumn,707,7.9,53.0,0.9,0.0,0.0,0,0,1
2018-10-11,1,Autumn,541,7.3,59.0,0.1,0.0,0.0,0,0,2
2018-10-11,2,Autumn,341,7.1,64.0,0.9,0.0,0.0,0,0,2
2018-10-11,3,Autumn,218,6.7,71.0,1.0,0.0,0.0,0,0,2
2018-10-11,4,Autumn,145,6.6,69.0,0.9,0.0,0.0,0,0,1
2018-10-11,5,Autumn,197,6.6,73.0,1.1,0.0,0.0,0,0,3
2018-10-11,6,Autumn,518,6.6,65.0,1.6,0.0,0.0,0,0,3
2018-10-11,7,Autumn,1233,6.3,65.0,1.0,0.0,0.0,0,0,1
2018-10-11,8,Autumn,2000,7.0,56.0,3.1,0.0,0.0,0,0,3
2018-10-11,9,Autumn,1070,8.4,49.0,2.6,0.0,0.0,0,0,3
2018-10-11,10,Autumn,792,10.2,44.0,2.3,0.0,0.0,0,0,2
2018-10-11,11,Autumn,926,11.7,36.0,4.3,0.0,0.0,0,0,1
2018-10-11,12,Autumn,967,13.2,31.0,3.8,0.0,0.0,0,0,2
2018-10-11,13,Autumn,1000,13.5,32.0,5.0,0.0,0.0,0,0,1
2018-10-11,14,Autumn,991,13.4,32.0,4.9,0.0,0.0,0,0,3
2018-10-11,15,Autumn,1054,13.0,39.0,3.7,0.0,0.0,0,0,3
2018-10-11,16,Autumn,1284,13.8,36.0,2.9,0.0,0.0,0,0,3
2018-10-11,17,Autumn,1685,13.2,36.0,3.6,0.0,0.0,0,0,1
2018-10-11,18,Autumn,2378,12.1,40.0,2.4,0.0,0.0,0,0,2
2018-10-11,19,Autumn,1614,11.1,43.0,2.0,0.0,0.0,0,0,2
2018-10-11,20,Autumn,1389,10.2,46.0,0.2,0.0,0.0,0,0,1
2018-10-11,21,Autumn,1398,9.3,52.0,1.5,0.0,0.0,0,0,3
2018-10-11,22,Autumn,1221,8.8,55.0,1.6,0.0,0.0,0,0,3
2018-10-11,23,Autumn,857,8.4,60.0,1.5,0.0,0.0,0,0,2
2018-10-12,0,Autumn,706,8.2,61.0,1.3,0.0,0.0,0,0,3
2018-10-12,1,Autumn,531,7.6,63.0,1.2,0.0,0.0,0,0,2
2018-10-12,2,Autumn,409,7.1,61.0,0.6,0.0,0.0,0,0,1
2018-10-12,3,Autumn,225,6.5,69.0,0.3,0.0,0.0,0,0,2
2018-10-12,4,Autumn,168,6.2,71.0,1.1,0.0,0.0,0,0,1
2018-10-12,5,Autumn,183,6.0,72.0,1.3,0.0,0.0,0,0,1
2018-10-12,6,Autumn,412,5.8,67.0,1.1,0.0,0.0,0,0,1
2018-10-12,7,Autumn,1142,5.3,73.0,0.7,0.0,0.0,0,0,1
2018-10-12,8,Autumn,1996,6.0,64.0,1.1,0.0,0.0,0,0,3
2018-10-12,9,Autumn,1106,8.6,50.0,0.8,0.0,0.0,0,0,2
2018-10-12,10,Autumn,877,11.6,40.0,1.7,0.0,0.0,0,0,2
2018-10-12,11,Autumn,959,13.0,38.0,2.7,0.0,0.0,0,0,1
2018-10-12,12,Autumn,1073,14.7,38.0,1.0,0.0,0.0,0,0,1
2018-10-12,13,Autumn,1110,15.8,36.0,1.5,0.0,0.0,0,0,2
2018-10-12,14,Autumn,1187,16.5,32.0,1.4,0.0,0.0,0,0,2
2018-10-12,15,Autumn,1322,17.1,33.0,2.1,0.0,0.0,0,0,1
2018-10-12,16,Autumn,1488,16.9,34.0,1.2,0.0,0.0,0,0,1
2018-10-12,17,Autumn,1902,16.3,39.0,1.7,0.0,0.0,0,0,3
2018-10-12,18,Autumn,2618,14.3,46.0,1.3,0.0,0.0,0,0,2
2018-10-12,19,Autumn,1804,12.9,50.0,1.4,0.0,0.0,0,0,1
2018-10-12,20,Autumn,1440,11.8,53.0,1.5,0.0,0.0,0,0,3
2018-10-12,21,Autumn,1292,11.0,60.0,1.1,0.0,0.0,0,0,3
2018-10-12,22,Autumn,1347,10.5,62.0,1.2,0.0,0.0,0,0,1
2018-10-12,23,Autumn,940,9.8,66.0,0.5,0.0,0.0,0,0,2
2018-10-13,0,Autumn,835,9.1,69.0,0.9,0.0,0.0,1,0,1
2018-10-13,1,Autumn,739,8.5,70.0,0.2,0.0,0.0,1,0,1
2018-10-13,2,Autumn,512,8.0,74.0,0.5,0.0,0.0,1,0,2
2018-10-13,3,Autumn,374,7.6,78.0,0.7,0.0,0.0,1,0,1
2018-10-13,4,Autumn,226,7.1,79.0,1.2,0.0,0.0,1,0,3
2018-10-13,5,Autumn,148,6.7,81.0,1.1,0.0,0.0,1,0,1
2018-10-13,6,Autumn,209,6.6,80.0,1.0,0.0,0.0,1,0,3
2018-10-13,7,Autumn,412,6.2,83.0,0.8,0.0,0.0,1,0,2
2018-10-13,8,Autumn,728,7.4,70.0,0.5,0.0,0.0,1,0,1
2018-10-13,9,Autumn,853,10.0,56.0,1.0,0.0,0.0,1,0,1
2018-10-13,10,Autumn,1037,12.6,50.0,1.4,0.0,0.0,1,0,3
2018-10-13,11,Autumn,1179,15.2,44.0,1.2,0.0,0.0,1,0,1
2018-10-13,12,Autumn,1402,16.6,36.0,0.7,0.0,0.0,1,0,2
2018-10-13,13,Autumn,1652,18.3,33.0,1.9,0.0,0.0,1,0,1
2018-10-13,14,Autumn,1712,19.3,27.0,1.3,0.0,0.0,1,0,1
2018-10-13,15,Autumn,1846,19.8,29.0,2.0,0.0,0.0,1,0,1
2018-10-13,16,Autumn,1916,19.4,29.0,1.2,0.0,0.0,1,0,3
2018-10-13,17,Autumn,1995,18.7,33.0,1.1,0.0,0.0,1,0,1
2018-10-13,18,Autumn,1695,16.5,38.0,1.6,0.0,0.0,1,0,2
2018-10-13,19,Autumn,1381,14.8,47.0,1.3,0.0,0.0,1,0,1
2018-10-13,20,Autumn,1261,13.8,52.0,1.6,0.0,0.0,1,0,2
2018-10-13,21,Autumn,1312,12.6,56.0,1.1,0.0,0.0,1,0,3
2018-10-13,22,Autumn,1147,11.7,60.0,0.5,0.0,0.0,1,0,1
2018-10-13,23,Autumn,971,11.0,62.0,0.3,0.0,0.0,1,0,3
2018-10-14,0,Autumn,811,10.4,59.0,0.0,0.0,0.0,1,0,2
2018-10-14,1,Autumn,584,9.5,65.0,0.9,0.0,0.0,1,0,1
2018-10-14,2,Autumn,429,9.1,68.0,0.3,0.0,0.0,1,0,2
2018-10-14,3,Autumn,308,8.4,73.0,0.4,0.0,0.0,1,0,3
2018-10-14,4,Autumn,185,7.9,76.0,1.3,0.0,0.0,1,0,2
2018-10-14,5,Autumn,110,7.6,79.0,0.3,0.0,0.0,1,0,1
2018-10-14,6,Autumn,150,7.2,80.0,0.7,0.0,0.0,1,0,1
2018-10-14,7,Autumn,304,6.9,81.0,0.8,0.0,0.0,1,0,2
2018-10-14,8,Autumn,556,7.5,72.0,1.1,0.0,0.0,1,0,2
2018-10-14,9,Autumn,775,10.1,60.0,0.8,0.0,0.0,1,0,3
2018-10-14,10,Autumn,847,13.3,47.0,0.5,0.0,0.0,1,0,2
2018-10-14,11,Autumn,1056,16.2,41.0,1.0,0.0,0.0,1,0,3
2018-10-14,12,Autumn,1394,17.2,33.0,1.1,0.0,0.0,1,0,3
2018-10-14,13,Autumn,1593,18.1,32.0,1.5,0.0,0.0,1,0,1
2018-10-14,14,Autumn,1767,18.9,31.0,2.6,0.0,0.0,1,0,1
2018-10-14,15,Autumn,1948,20.1,32.0,2.4,0.0,0.0,1,0,3
2018-10-14,16,Autumn,2097,19.1,31.0,2.1,0.0,0.0,1,0,3
2018-10-14,17,Autumn,1990,18.2,43.0,2.3,0.0,0.0,1,0,1
2018-10-14,18,Autumn,1662,16.2,58.0,2.4,0.0,0.0,1,0,1
2018-10-14,19,Autumn,1377,15.1,60.0,2.9,0.0,0.0,1,0,2
2018-10-14,20,Autumn,1306,14.4,61.0,2.3,0.0,0.0,1,0,1
2018-10-14,21,Autumn,1261,13.8,66.0,2.4,0.0,0.0,1,0,3
2018-10-14,22,Autumn,1029,13.5,71.0,1.7,0.0,0.0,1,0,2
2018-10-14,23,Autumn,810,13.2,73.0,1.2,0.0,0.0,1,0,3
2018-10-15,0,Autumn,638,12.6,78.0,1.3,0.0,0.0,0,0,2
2018-10-15,1,Autumn,393,12.2,80.0,1.4,0.0,0.0,0,0,2
2018-10-15,2,Autumn,272,11.8,82.0,0.7,0.0,0.0,0,0,2
2018-10-15,3,Autumn,171,11.3,85.0,0.0,0.0,0.0,0,0,3
2018-10-15,4,Autumn,152,11.0,82.0,0.1,0.0,0.0,0,0,2
2018-10-15,5,Autumn,209,11.1,79.0,0.3,0.0,0.0,0,0,1
2018-10-15,6,Autumn,504,11.2,81.0,0.2,0.0,0.0,0,0,2
2018-10-15,7,Autumn,1271,11.5,81.0,0.8,0.0,0.0,0,0,3
2018-10-15,8,Autumn,2070,12.0,77.0,0.4,0.0,0.0,0,0,1
2018-10-15,9,Autumn,1119,12.8,74.0,0.5,0.0,0.0,0,0,3
2018-10-15,10,Autumn,837,14.1,66.0,0.6,0.0,0.0,0,0,2
2018-10-15,11,Autumn,910,16.7,65.0,1.5,0.0,0.0,0,0,3
2018-10-15,12,Autumn,1052,19.0,60.0,1.8,0.0,0.0,0,0,1
2018-10-15,13,Autumn,1058,19.7,52.0,2.1,0.0,0.0,0,0,3
2018-10-15,14,Autumn,1121,20.0,48.0,2.1,0.0,0.0,0,0,2
2018-10-15,15,Autumn,1183,20.4,43.0,1.7,0.0,0.0,0,0,3
2018-10-15,16,Autumn,1413,20.3,44.0,2.2,0.0,0.0,0,0,3
2018-10-15,17,Autumn,1773,19.3,49.0,2.8,0.0,0.0,0,0,2
2018-10-15,18,Autumn,2635,18.0,66.0,2.3,0.0,0.0,0,0,2
2018-10-15,19,Autumn,1911,16.9,74.0,1.8,0.0,0.0,0,0,1
2018-10-15,20,Autumn,1659,15.9,81.0,2.8,0.0,0.0,0,0,2
2018-10-15,21,Autumn,1556,15.5,86.0,1.3,0.0,0.0,0,0,1
2018-10-15,22,Autumn,1377,14.8,83.0,1.5,0.0,0.0,0,0,3
2018-10-15,23,Autumn,914,14.1,74.0,1.5,0.0,0.0,0,0,1
2018-10-16,0,Autumn,726,13.3,64.0,1.7,0.0,0.0,0,0,2
2018-10-16,1,Autumn,568,12.4,65.0,1.1,0.0,0.0,0,0,2
2018-10-16,2,Autumn,427,11.7,70.0,1.0,0.0,0.0,0,0,1
2018-10-16,3,Autumn,253,11.5,61.0,1.4,0.0,0.0,0,0,1
2018-10-16,4,Autumn,145,11.0,69.0,0.6,0.0,0.0,0,0,1
2018-10-16,5,Autumn,202,10.2,70.0,1.5,0.0,0.0,0,0,1
2018-10-16,6,Autumn,491,10.1,71.0,0.2,0.0,0.0,0,0,2
2018-10-16,7,Autumn,1216,10.2,68.0,0.4,0.0,0.0,0,0,1
2018-10-16,8,Autumn,2134,10.4,63.0,0.6,0.0,0.0,0,0,1
2018-10-16,9,Autumn,1177,11.8,55.0,0.7,0.0,0.0,0,0,1
2018-10-16,10,Autumn,854,14.4,45.0,0.6,0.0,0.0,0,0,1
2018-10-16,11,Autumn,914,16.5,39.0,0.7,0.0,0.0,0,0,3
2018-10-16,12,Autumn,1063,18.8,35.0,1.2,0.0,0.0,0,0,3
2018-10-16,13,Autumn,1108,19.4,31.0,2.0,0.0,0.0,0,0,1
2018-10-16,14,Autumn,1113,19.9,29.0,1.9,0.0,0.0,0,0,3
2018-10-16,15,Autumn,1203,19.9,31.0,2.0,0.0,0.0,0,0,3
2018-10-16,16,Autumn,1407,19.5,32.0,2.1,0.0,0.0,0,0,3
2018-10-16,17,Autumn,1811,18.4,38.0,1.8,0.0,0.0,0,0,3
2018-10-16,18,Autumn,2716,16.9,47.0,1.4,0.0,0.0,0,0,1
2018-10-16,19,Autumn,1867,15.5,63.0,1.7,0.0,0.0,0,0,3
2018-10-16,20,Autumn,1568,14.8,68.0,2.0,0.0,0.0,0,0,2
2018-10-16,21,Autumn,1618,14.3,72.0,1.0,0.0,0.0,0,0,2
2018-10-16,22,Autumn,1425,13.6,71.0,0.6,0.0,0.0,0,0,3
2018-10-16,23,Autumn,950,12.9,78.0,0.6,0.0,0.0,0,0,2
2018-10-17,0,Autumn,739,12.3,75.0,1.2,0.0,0.0,0,0,1
2018-10-17,1,Autumn,600,11.5,74.0,1.2,0.0,0.0,0,0,1
2018-10-17,2,Autumn,381,10.8,77.0,0.3,0.0,0.0,0,0,1
2018-10-17,3,Autumn,239,10.2,80.0,0.3,0.0,0.0,0,0,1
2018-10-17,4,Autumn,157,9.7,76.0,0.0,0.0,0.0,0,0,3
2018-10-17,5,Autumn,210,9.2,77.0,0.0,0.0,0.0,0,0,2
2018-10-17,6,Autumn,503,8.8,77.0,0.2,0.0,0.0,0,0,2
2018-10-17,7,Autumn,1213,8.6,77.0,0.7,0.0,0.0,0,0,2
2018-10-17,8,Autumn,2202,9.2,68.0,0.2,0.0,0.0,0,0,2
2018-10-17,9,Autumn,1200,11.2,63.0,1.1,0.0,0.0,0,0,2
2018-10-17,10,Autumn,842,14.0,58.0,1.6,0.0,0.0,0,0,3
2018-10-17,11,Autumn,961,15.5,25.0,2.5,0.0,0.0,0,0,1
2018-10-17,12,Autumn,1088,16.2,29.0,2.5,0.0,0.0,0,0,1
2018-10-17,13,Autumn,1115,17.7,25.0,2.1,0.0,0.0,0,0,2
2018-10-17,14,Autumn,1083,18.3,24.0,1.7,0.0,0.0,0,0,1
2018-10-17,15,Autumn,1175,18.3,21.0,2.7,0.0,0.0,0,0,3
2018-10-17,16,Autumn,1409,18.0,26.0,2.1,0.0,0.0,0,0,3
2018-10-17,17,Autumn,1896,16.9,34.0,2.5,0.0,0.0,0,0,1
2018-10-17,18,Autumn,2445,14.6,39.0,2.3,0.0,0.0,0,0,3
2018-10-17,19,Autumn,1819,13.2,42.0,1.3,0.0,0.0,0,0,3
2018-10-17,20,Autumn,1558,12.2,47.0,1.1,0.0,0.0,0,0,2
2018-10-17,21,Autumn,1493,10.8,53.0,0.9,0.0,0.0,0,0,2
2018-10-17,22,Autumn,1278,9.9,50.0,0.1,0.0,0.0,0,0,1
2018-10-17,23,Autumn,896,9.7,56.0,0.7,0.0,0.0,0,0,2
2018-10-18,0,Autumn,694,9.2,64.0,0.7,0.0,0.0,0,0,3
2018-10-18,1,Autumn,579,9.0,66.0,0.7,0.0,0.0,0,0,1
2018-10-18,2,Autumn,385,8.7,71.0,0.8,0.0,0.0,0,0,2
2018-10-18,3,Autumn,244,8.6,74.0,0.6,0.0,0.0,0,0,3
2018-10-18,4,Autumn,165,8.1,78.0,0.6,0.0,0.0,0,0,1
2018-10-18,5,Autumn,185,7.8,81.0,1.1,0.0,0.0,0,0,3
2018-10-18,6,Autumn,458,7.6,82.0,0.3,0.0,0.0,0,0,2
2018-10-18,7,Autumn,1191,7.7,81.0,0.4,0.0,0.0,0,0,1
2018-10-18,8,Autumn,2154,8.5,77.0,0.5,0.0,0.0,0,0,2
2018-10-18,9,Autumn,1165,10.9,60.0,0.9,0.0,0.0,0,0,3
2018-10-18,10,Autumn,864,13.7,57.0,1.2,0.0,0.0,0,0,2
2018-10-18,11,Autumn,917,15.0,52.0,1.4,0.0,0.0,0,0,3
2018-10-18,12,Autumn,1132,16.8,50.0,1.6,0.0,0.0,0,0,3
2018-10-18,13,Autumn,1152,18.1,43.0,2.2,0.0,0.0,0,0,2
2018-10-18,14,Autumn,1122,18.7,39.0,1.3,0.0,0.0,0,0,2
2018-10-18,15,Autumn,1203,19.0,38.0,1.9,0.0,0.0,0,0,3
2018-10-18,16,Autumn,1473,18.5,40.0,1.8,0.0,0.0,0,0,1
2018-10-18,17,Autumn,1804,16.9,44.0,1.6,0.0,0.0,0,0,1
2018-10-18,18,Autumn,2499,15.7,45.0,2.5,0.0,0.0,0,0,2
2018-10-18,19,Autumn,1878,14.9,49.0,2.1,0.0,0.0,0,0,1
2018-10-18,20,Autumn,1528,13.8,56.0,1.9,0.0,0.0,0,0,1
2018-10-18,21,Autumn,1466,12.6,60.0,0.5,0.0,0.0,0,0,2
2018-10-18,22,Autumn,1302,11.6,61.0,0.2,0.0,0.0,0,0,1
2018-10-18,23,Autumn,944,10.9,64.0,0.2,0.0,0.0,0,0,3
2018-10-19,0,Autumn,783,10.3,67.0,1.5,0.0,0.0,0,0,1
2018-10-19,1,Autumn,653,9.8,68.0,1.7,0.0,0.0,0,0,3
2018-10-19,2,Autumn,433,9.2,72.0,1.5,0.0,0.0,0,0,3
2018-10-19,3,Autumn,262,8.5,74.0,1.3,0.0,0.0,0,0,2
2018-10-19,4,Autumn,184,8.1,76.0,0.3,0.0,0.0,0,0,3
2018-10-19,5,Autumn,162,7.7,73.0,0.0,0.0,0.0,0,0,2
2018-10-19,6,Autumn,491,7.2,77.0,0.5,0.0,0.0,0,0,3
2018-10-19,7,Autumn,1188,7.3,72.0,0.4,0.0,0.0,0,0,1
2018-10-19,8,Autumn,2113,7.9,63.0,0.6,0.0,0.0,0,0,3
2018-10-19,9,Autumn,1191,11.1,53.0,1.0,0.0,0.0,0,0,3
2018-10-19,10,Autumn,850,13.8,44.0,1.5,0.0,0.0,0,0,3
2018-10-19,11,Autumn,981,16.4,35.0,1.1,0.0,0.0,0,0,1
2018-10-19,12,Autumn,1161,17.4,33.0,1.1,0.0,0.0,0,0,3
2018-10-19,13,Autumn,1190,18.9,33.0,1.8,0.0,0.0,0,0,3
2018-10-19,14,Autumn,1221,19.8,32.0,2.3,0.0,0.0,0,0,3
2018-10-19,15,Autumn,1390,19.7,30.0,3.0,0.0,0.0,0,0,1
2018-10-19,16,Autumn,1527,19.3,29.0,2.8,0.0,0.0,0,0,3
2018-10-19,17,Autumn,1939,18.5,35.0,2.2,0.0,0.0,0,0,3
2018-10-19,18,Autumn,2631,16.6,40.0,2.4,0.0,0.0,0,0,2
2018-10-19,19,Autumn,1769,15.3,53.0,2.4,0.0,0.0,0,0,1
2018-10-19,20,Autumn,1512,14.2,56.0,1.8,0.0,0.0,0,0,2
2018-10-19,21,Autumn,1457,13.3,56.0,1.1,0.0,0.0,0,0,1
2018-10-19,22,Autumn,1331,12.3,65.0,1.7,0.0,0.0,0,0,2
2018-10-19,23,Autumn,1018,11.7,70.0,1.7,0.0,0.0,0,0,1
2018-10-20,0,Autumn,891,11.3,71.0,1.2,0.0,0.0,1,0,2
2018-10-20,1,Autumn,774,10.9,72.0,0.0,0.0,0.0,1,0,1
2018-10-20,2,Autumn,522,10.1,78.0,0.1,0.0,0.0,1,0,2
2018-10-20,3,Autumn,386,9.5,77.0,0.4,0.0,0.0,1,0,1
2018-10-20,4,Autumn,246,8.9,75.0,0.4,0.0,0.0,1,0,3
2018-10-20,5,Autumn,154,8.1,76.0,0.6,0.0,0.0,1,0,1
2018-10-20,6,Autumn,219,7.5,79.0,0.6,0.0,0.0,1,0,3
2018-10-20,7,Autumn,427,7.0,82.0,0.5,0.0,0.0,1,0,1
2018-10-20,8,Autumn,784,7.8,70.0,1.4,0.0,0.0,1,0,3
2018-10-20,9,Autumn,921,10.4,60.0,1.3,0.0,0.0,1,0,1
2018-10-20,10,Autumn,997,13.0,49.0,0.5,0.0,0.0,1,0,3
2018-10-20,11,Autumn,1175,16.2,39.0,1.6,0.0,0.0,1,0,3
2018-10-20,12,Autumn,1407,17.7,33.0,2.2,0.0,0.0,1,0,2
2018-10-20,13,Autumn,1585,19.4,26.0,1.1,0.0,0.0,1,0,1
2018-10-20,14,Autumn,1649,20.0,22.0,1.6,0.0,0.0,1,0,2
2018-10-20,15,Autumn,1760,21.3,24.0,1.5,0.0,0.0,1,0,3
2018-10-20,16,Autumn,1813,20.9,20.0,2.0,0.0,0.0,1,0,1
2018-10-20,17,Autumn,1949,19.2,23.0,1.5,0.0,0.0,1,0,2
2018-10-20,18,Autumn,1707,16.6,41.0,2.4,0.0,0.0,1,0,2
2018-10-20,19,Autumn,1407,14.6,48.0,1.9,0.0,0.0,1,0,3
2018-10-20,20,Autumn,1270,13.7,51.0,1.0,0.0,0.0,1,0,1
2018-10-20,21,Autumn,1249,13.3,55.0,2.0,0.0,0.0,1,0,3
2018-10-20,22,Autumn,1141,12.7,58.0,0.0,0.0,0.0,1,0,3
2018-10-20,23,Autumn,922,11.7,58.0,0.0,0.0,0.0,1,0,2
2018-10-21,0,Autumn,848,11.2,62.0,0.0,0.0,0.0,1,0,2
2018-10-21,1,Autumn,622,10.6,60.0,0.5,0.0,0.0,1,0,2
2018-10-21,2,Autumn,428,9.8,63.0,0.6,0.0,0.0,1,0,1
2018-10-21,3,Autumn,342,9.2,68.0,0.4,0.0,0.0,1,0,3
2018-10-21,4,Autumn,206,8.8,71.0,0.9,0.0,0.0,1,0,1
2018-10-21,5,Autumn,146,8.2,73.0,1.3,0.0,0.0,1,0,1
2018-10-21,6,Autumn,172,7.6,75.0,0.6,0.0,0.0,1,0,2
2018-10-21,7,Autumn,315,7.2,76.0,0.5,0.0,0.0,1,0,2
2018-10-21,8,Autumn,534,7.9,67.0,1.1,0.0,0.0,1,0,1
2018-10-21,9,Autumn,679,10.5,56.0,1.2,0.0,0.0,1,0,3
2018-10-21,10,Autumn,936,13.4,46.0,0.8,0.0,0.0,1,0,2
2018-10-21,11,Autumn,1055,16.8,38.0,1.5,0.0,0.0,1,0,1
2018-10-21,12,Autumn,1417,18.4,28.0,1.9,0.0,0.0,1,0,2
2018-10-21,13,Autumn,1519,19.3,24.0,1.5,0.0,0.0,1,0,3
2018-10-21,14,Autumn,1642,20.1,23.0,2.3,0.0,0.0,1,0,3
2018-10-21,15,Autumn,1891,20.9,23.0,1.5,0.0,0.0,1,0,2
2018-10-21,16,Autumn,1976,20.2,24.0,2.5,0.0,0.0,1,0,2
2018-10-21,17,Autumn,1883,18.8,24.0,2.1,0.0,0.0,1,0,3
2018-10-21,18,Autumn,1618,16.2,41.0,1.4,0.0,0.0,1,0,3
2018-10-21,19,Autumn,1464,14.9,46.0,1.4,0.0,0.0,1,0,1
2018-10-21,20,Autumn,1306,13.8,52.0,1.6,0.0,0.0,1,0,1
2018-10-21,21,Autumn,1158,13.0,49.0,1.0,0.0,0.0,1,0,3
2018-10-21,22,Autumn,1025,12.2,57.0,0.0,0.0,0.0,1,0,2
2018-10-21,23,Autumn,724,11.8,56.0,0.0,0.0,0.0,1,0,1
2018-10-22,0,Autumn,623,11.4,56.0,0.2,0.0,0.0,0,0,3
2018-10-22,1,Autumn,372,10.7,57.0,0.9,0.0,0.0,0,0,1
2018-10-22,2,Autumn,253,10.5,57.0,0.2,0.0,0.0,0,0,2
2018-10-22,3,Autumn,175,10.2,60.0,1.0,0.0,0.0,0,0,2
2018-10-22,4,Autumn,110,10.0,62.0,0.6,0.0,0.0,0,0,3
2018-10-22,5,Autumn,202,9.4,65.0,0.8,0.0,0.0,0,0,1
2018-10-22,6,Autumn,513,9.2,65.0,0.8,0.0,0.0,0,0,1
2018-10-22,7,Autumn,1244,8.9,67.0,0.8,0.0,0.0,0,0,2
2018-10-22,8,Autumn,2111,9.7,58.0,0.6,0.0,0.0,0,0,1
2018-10-22,9,Autumn,1104,11.9,50.0,1.1,0.0,0.0,0,0,2
2018-10-22,10,Autumn,817,14.6,43.0,0.7,0.0,0.0,0,0,3
2018-10-22,11,Autumn,941,16.7,37.0,0.7,0.0,0.0,0,0,2
2018-10-22,12,Autumn,1034,18.2,34.0,1.0,0.0,0.0,0,0,2
2018-10-22,13,Autumn,1064,19.4,35.0,1.2,0.0,0.0,0,0,1
2018-10-22,14,Autumn,1122,20.6,30.0,2.2,0.0,0.0,0,0,2
2018-10-22,15,Autumn,1167,20.2,31.0,1.6,0.0,0.0,0,0,3
2018-10-22,16,Autumn,1464,19.7,34.0,1.6,0.0,0.0,0,0,3
2018-10-22,17,Autumn,1904,18.9,35.0,1.7,0.0,0.0,0,0,3
2018-10-22,18,Autumn,2613,17.3,43.0,0.9,0.0,0.0,0,0,3
2018-10-22,19,Autumn,1860,15.6,44.0,1.5,0.0,0.0,0,0,3
2018-10-22,20,Autumn,1593,14.5,51.0,1.4,0.0,0.0,0,0,1
2018-10-22,21,Autumn,1513,13.4,56.0,0.7,0.0,0.0,0,0,3
2018-10-22,22,Autumn,1360,12.7,60.0,0.0,0.0,0.0,0,0,3
2018-10-22,23,Autumn,916,12.0,59.0,0.4,0.0,0.0,0,0,2
2018-10-23,0,Autumn,726,11.6,61.0,0.7,0.0,0.0,0,0,1
2018-10-23,1,Autumn,547,11.1,62.0,0.2,0.0,0.0,0,0,1
2018-10-23,2,Autumn,356,10.6,68.0,0.9,0.0,0.0,0,0,3
2018-10-23,3,Autumn,243,10.1,70.0,1.1,0.0,0.0,0,0,1
2018-10-23,4,Autumn,170,10.0,73.0,0.9,0.0,0.0,0,0,3
2018-10-23,5,Autumn,193,10.0,73.0,0.5,0.0,0.0,0,0,3
2018-10-23,6,Autumn,456,9.9,75.0,1.0,0.0,0.0,0,0,1
